Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
TCD,01/03/2014,31/03/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2014,2014,7003,March,LCU,366000,A
TCD,01/04/2014,30/04/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2014,2014,7004,April,LCU,407000,A
TCD,01/05/2014,31/05/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2014,2014,7005,May,LCU,429000,A
TCD,01/06/2014,30/06/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2014,2014,7006,June,LCU,448000,A
TCD,01/07/2014,31/07/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2014,2014,7007,July,LCU,574000,A
TCD,01/08/2014,31/08/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2014,2014,7008,August,LCU,646000,A
TCD,01/09/2014,30/09/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2014,2014,7009,September,LCU,442000,A
TCD,01/10/2014,31/10/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2014,2014,7010,October,LCU,343000,A
TCD,01/11/2014,30/11/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2014,2014,7011,November,LCU,343000,A
TCD,01/12/2014,31/12/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2014,2014,7012,December,LCU,392000,A
TCD,01/01/2015,31/01/2015,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2015,2015,7001,January,LCU,433000,A
TCD,01/01/2016,31/12/2016,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,452000,A
TCD,01/01/2017,31/12/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,392000,A
TCD,01/01/2017,31/01/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,286422,A
TCD,01/02/2017,28/02/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,300635,A
TCD,01/03/2017,31/03/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,311157,A
TCD,01/04/2017,30/04/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,339687,A
TCD,01/05/2017,31/05/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,357707,A
TCD,01/06/2017,30/06/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,375839,A
TCD,01/07/2017,31/07/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,398913,A
TCD,01/08/2017,31/08/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,426811,A
TCD,01/09/2017,30/09/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,363939,A
TCD,01/10/2017,31/10/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,313613,A
TCD,01/11/2017,30/11/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,309937,A
TCD,01/12/2017,31/12/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,307472,A
TCD,01/01/2018,31/12/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,382000,A
TCD,01/01/2018,31/01/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,341863,A
TCD,01/02/2018,28/02/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7002,February,LCU,382000,A
TCD,01/03/2018,31/03/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7003,March,LCU,377000,A
TCD,01/04/2018,30/04/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7004,April,LCU,391000,A
TCD,01/05/2018,31/05/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7005,May,LCU,407000,A
TCD,01/06/2018,30/06/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7006,June,LCU,407000,A
TCD,01/07/2018,31/07/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7007,July,LCU,417000,A
TCD,01/08/2018,31/08/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7008,August,LCU,426000,A
TCD,01/09/2018,30/09/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7009,September,LCU,400000,A
TCD,01/10/2018,31/10/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7010,October,LCU,375000,A
TCD,01/11/2018,30/11/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7011,November,LCU,330000,A
TCD,01/12/2018,31/12/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2018,2018,7012,December,LCU,295000,A
TCD,01/01/2019,31/12/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,270233.3,A
TCD,01/01/2019,31/01/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7001,January,LCU,245000,A
TCD,01/02/2019,28/02/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7002,February,LCU,212000,A
TCD,01/03/2019,31/03/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7003,March,LCU,236000,A
TCD,01/04/2019,30/04/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7004,April,LCU,231000,A
TCD,01/05/2019,31/05/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7005,May,LCU,231000,A
TCD,01/06/2019,30/06/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7006,June,LCU,226000,A
TCD,01/07/2019,31/07/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7007,July,LCU,221000,A
TCD,01/08/2019,31/08/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7008,August,LCU,279000,A
TCD,01/09/2019,30/09/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7009,September,LCU,240000,A
TCD,01/10/2019,31/10/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7010,October,LCU,202000,A
TCD,01/11/2019,30/11/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7011,November,LCU,163000,A
TCD,01/12/2019,31/12/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2019,2019,7012,December,LCU,236000,A
TCD,01/01/2020,31/12/2020,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,330954.7,A
TCD,01/01/2021,31/12/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,428492.9,A
TCD,01/01/2021,31/01/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7001,January,LCU,304271.7,A
TCD,01/02/2021,28/02/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7002,February,LCU,349137,A
TCD,01/03/2021,31/03/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7003,March,LCU,364887,A
TCD,01/04/2021,30/04/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7004,April,LCU,385189.1,A
TCD,01/05/2021,31/05/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7005,May,LCU,393878.3,A
TCD,01/06/2021,30/06/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7006,June,LCU,416095.7,A
TCD,01/07/2021,31/07/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7007,July,LCU,470337,A
TCD,01/08/2021,31/08/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7008,August,LCU,502893.5,A
TCD,01/09/2021,30/09/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7009,September,LCU,521876.1,A
TCD,01/10/2021,31/10/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7010,October,LCU,471110.9,A
TCD,01/11/2021,30/11/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7011,November,LCU,467195.7,A
TCD,01/12/2021,31/12/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2021,2021,7012,December,LCU,495043.5,A
TCD,01/01/2022,31/12/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,538900.7,A
TCD,01/01/2022,31/01/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7001,January,LCU,514387,A
TCD,01/02/2022,28/02/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7002,February,LCU,531530.4,A
TCD,01/03/2022,31/03/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7003,March,LCU,543221.7,A
TCD,01/04/2022,30/04/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7004,April,LCU,581456.5,A
TCD,01/05/2022,31/05/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7005,May,LCU,586941.3,A
TCD,01/06/2022,30/06/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7006,June,LCU,590456.5,A
TCD,01/07/2022,31/07/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7007,July,LCU,611391.3,A
TCD,01/08/2022,31/08/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7008,August,LCU,565032.6,A
TCD,01/09/2022,30/09/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7009,September,LCU,482550,A
TCD,01/10/2022,31/10/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7010,October,LCU,477706.5,A
TCD,01/11/2022,30/11/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7011,November,LCU,496841.3,A
TCD,01/12/2022,31/12/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5530,Producer Price (LCU/tonne),2022,2022,7012,December,LCU,485293.5,A
TCD,01/01/2007,31/12/2007,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,388000,A
TCD,01/01/2008,31/12/2008,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,501000,A
TCD,01/01/2009,31/12/2009,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,532000,A
TCD,01/01/2010,31/12/2010,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,464000,A
TCD,01/01/2011,31/12/2011,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,581000,A
TCD,01/01/2014,31/12/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,420166.7,A
TCD,01/01/2016,31/12/2016,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,452000,A
TCD,01/01/2017,31/12/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,392000,A
TCD,01/01/2018,31/12/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,382000,A
TCD,01/01/2019,31/12/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,270233.3,A
TCD,01/01/2020,31/12/2020,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,330954.7,A
TCD,01/01/2021,31/12/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,428492.9,A
TCD,01/01/2022,31/12/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,538900.7,A
TCD,01/01/2007,31/12/2007,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,809.6,A
TCD,01/01/2008,31/12/2008,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,1118.8,A
TCD,01/01/2009,31/12/2009,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,1126.7,A
TCD,01/01/2010,31/12/2010,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,937.8,A
TCD,01/01/2011,31/12/2011,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1232.9,A
TCD,01/01/2014,31/12/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,851,A
TCD,01/01/2016,31/12/2016,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,762.7,A
TCD,01/01/2017,31/12/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,675.1,A
TCD,01/01/2018,31/12/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,687.7,A
TCD,01/01/2019,31/12/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,461.2,A
TCD,01/01/2020,31/12/2020,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,575,A
TCD,01/01/2021,31/12/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,772.7,A
TCD,01/01/2022,31/12/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,864,A
TCD,01/01/2007,31/12/2007,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,99.43,I
TCD,01/01/2008,31/12/2008,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,128.38,I
TCD,01/01/2009,31/12/2009,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,136.33,I
TCD,01/01/2010,31/12/2010,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,118.9,I
TCD,01/01/2011,31/12/2011,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,148.88,I
TCD,01/01/2012,31/12/2012,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,135.15,I
TCD,01/01/2013,31/12/2013,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,121.41,I
TCD,01/01/2014,31/12/2014,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,107.67,I
TCD,01/01/2015,31/12/2015,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,76.5,I
TCD,01/01/2016,31/12/2016,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,115.83,I
TCD,01/01/2017,31/12/2017,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,100.45,I
TCD,01/01/2018,31/12/2018,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,97.89,I
TCD,01/01/2019,31/12/2019,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,69.25,I
TCD,01/01/2020,31/12/2020,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,84.81,I
TCD,01/01/2021,31/12/2021,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,109.8,I
TCD,01/01/2022,31/12/2022,39,'148,Chad,242,'0142,"Groundnuts, excluding shelled",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,138.1,I
TCD,01/01/2007,31/12/2007,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,2222222.2,A
TCD,01/01/2008,31/12/2008,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,2222222.2,A
TCD,01/01/2009,31/12/2009,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,2222222.2,A
TCD,01/01/2010,31/12/2010,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,2222222.2,A
TCD,01/01/2011,31/12/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,2222222.2,A
TCD,01/01/2011,31/01/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7001,January,LCU,2222222,A
TCD,01/02/2011,28/02/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7002,February,LCU,2222222,A
TCD,01/03/2011,31/03/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7003,March,LCU,2222222,A
TCD,01/04/2011,30/04/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7004,April,LCU,2222222,A
TCD,01/05/2011,31/05/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7005,May,LCU,2222222,A
TCD,01/06/2011,30/06/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7006,June,LCU,2222222,A
TCD,01/07/2011,31/07/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7007,July,LCU,2222222,A
TCD,01/08/2011,31/08/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7008,August,LCU,2222222,A
TCD,01/09/2011,30/09/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7009,September,LCU,2222222,A
TCD,01/10/2011,31/10/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7010,October,LCU,2222222,A
TCD,01/11/2011,30/11/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7011,November,LCU,2222222,A
TCD,01/12/2011,31/12/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2011,2011,7012,December,LCU,2222222,A
TCD,01/01/2017,31/01/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,100000,A
TCD,01/02/2017,28/02/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,100000,A
TCD,01/03/2017,31/03/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,100000,A
TCD,01/04/2017,30/04/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,100000,A
TCD,01/05/2017,31/05/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,100000,A
TCD,01/06/2017,30/06/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,100000,A
TCD,01/07/2017,31/07/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,100000,A
TCD,01/08/2017,31/08/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,100000,A
TCD,01/09/2017,30/09/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,100000,A
TCD,01/10/2017,31/10/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,100000,A
TCD,01/11/2017,30/11/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,100000,A
TCD,01/12/2017,31/12/2017,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,100000,A
TCD,01/01/2018,31/01/2018,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,100000,A
TCD,01/01/2007,31/12/2007,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,2222222.2,A
TCD,01/01/2008,31/12/2008,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,2222222.2,A
TCD,01/01/2009,31/12/2009,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,2222222.2,A
TCD,01/01/2010,31/12/2010,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,2222222.2,A
TCD,01/01/2011,31/12/2011,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,2222222.2,A
TCD,01/01/2007,31/12/2007,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,4636.7,A
TCD,01/01/2008,31/12/2008,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,4962.5,A
TCD,01/01/2009,31/12/2009,39,'148,Chad,1062,'0231,"Hen eggs in shell, fresh",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,4706.2,A
